"Conventional","Bias-Corrected","Robust","","","","Conventional","Bias-Corrected","Robust","","",""
0,0,0,1,1,1,1.238784761116,1.238784761116,1.35545537060187,1.54213465764625,0.956086887087658,1.15292508621275
1,0,1,1,1,1,1.00006893490863,1.00006893490863,1.16053985779265,1.17168474075281,0.865116112333105,1.03727237857178
1,1,1,1,1,1,0.789607076911484,0.789607076911484,0.910806933690369,1.28651326758768,0.810640390400228,0.955244743954724
0,0,1,1,0,1,0.710194450290155,0.710194450290155,0.841799249027529,0.893698385413257,0.799276601910311,0.933952468138431
1,1,1,1,1,1,0.630218691916395,0.630218691916395,0.714549699048887,0.825137605746985,0.63844191795955,0.768909600600605
1,1,1,1,0,1,0.766863661976461,0.766863661976461,0.885924045813495,1.32122434400002,0.870227760415105,1.01418859635054
0,0,0,0,0,1,0.758173365590038,0.758173365590038,0.87323662446958,1.19777170710623,0.88517433247651,0.976950293178303
1,1,1,1,1,1,0.719705736042411,0.719705736042411,0.839844199984537,1.29248536327996,0.75837820909543,0.91877908775514
0,0,0,0,0,0,0.677389619629317,0.677389619629317,0.789192718055704,0.962821465288919,0.816325220844098,0.94024042970033
1,1,1,1,1,1,0.930653628158672,0.930653628158672,1.06797773005178,1.61700579400119,0.891725670408174,1.0593567333066
1,1,1,1,0,1,0.757146198769517,0.757146198769517,0.900979875196994,1.16877316956849,0.777460978504095,0.907868681615164
0,0,0,0,0,0,0.647547524094364,0.647547524094364,0.760086251110549,1.01330215984311,0.73267317793036,0.868131507228537
1,1,1,1,1,1,0.728105320640582,0.728105320640582,0.812363748645049,0.923947369183479,0.642223721591627,0.758740294763393
1,1,1,1,1,1,1.15046475284743,1.15046475284743,1.28117892799923,1.96217370137811,1.04714658523179,1.29061452773804
1,1,1,1,1,1,0.945935917846527,0.945935917846528,1.02773131804521,1.48254282502377,0.92256440888827,1.09843734623189
0,1,1,1,0,1,0.638612366371896,0.638612366371896,0.753275998131884,0.913282335621817,0.690512545632764,0.807131124989269
1,1,1,1,0,1,0.761210078443594,0.761210078443594,0.858574283469239,1.00601428929457,0.779594679940706,0.901498971186997
1,1,1,1,1,1,0.755395288023291,0.755395288023291,0.843795746935355,1.00795588097991,0.761948179029532,0.867038014776448
1,1,1,1,1,1,0.970014773325465,0.970014773325465,1.13277296686295,1.97498198434104,0.903731462862169,1.10877896278837
1,1,1,1,1,1,0.895742260893288,0.895742260893288,0.962551163602588,1.38367809614916,0.929369483573318,1.09020368463834
1,1,1,1,0,1,0.670827745985313,0.670827745985313,0.756940834856962,1.04098113469403,0.755438188611083,0.917653982296452
1,1,1,1,1,1,0.766042641814779,0.766042641814779,0.88471956133499,1.23694369677684,0.721006060759279,0.870474522954579
1,0,1,1,1,1,1.01223209206729,1.01223209206729,1.15558760543632,1.36770035081473,0.852022264103716,1.02217494742612
0,1,1,1,0,1,0.740103032237759,0.740103032237759,0.83740025564511,1.02001320448015,0.735553622912627,0.892314892687571
1,1,1,1,1,1,0.825643843058034,0.825643843058034,0.98113858176553,1.08719194607583,0.814360497496065,0.960390630133732
0,0,0,1,0,1,0.548706348853276,0.548706348853276,0.656033581686148,0.86227318586311,0.590882754394853,0.677383219909579
1,1,1,1,1,1,0.750818998432728,0.750818998432728,0.861205997766201,1.22456685726117,0.773104928974631,0.961497167493059
1,1,1,1,0,1,0.824829091407231,0.824829091407231,0.998093015244785,1.14973916280681,0.748562079458714,0.901340180015184
1,1,1,1,1,1,1.09593461510287,1.09593461510287,1.23450261113401,1.52562955706044,0.960375227613981,1.16276554034198
1,1,1,1,1,1,0.763221403416379,0.763221403416379,0.879095165812615,1.10355423974682,0.753113407694475,0.892923222844944
1,1,1,1,0,1,0.658924920447686,0.658924920447686,0.745689346770623,0.891176142496417,0.624557942168931,0.730977693976534
1,1,1,1,1,1,0.905548854845283,0.905548854845284,1.03339592528173,1.38102503303785,0.823157763983479,0.976738177359388
1,1,1,1,1,1,0.73175805224627,0.73175805224627,0.809176414993981,0.952375849243356,0.785733762085296,0.902018409517246
1,1,1,1,1,1,0.963013317988342,0.963013317988342,1.1104632607905,1.2712835705923,0.868902507340318,1.04028553789286
1,1,1,1,1,1,0.853861192043802,0.853861192043802,0.989317758559533,1.14645211635294,0.875776267514435,1.03725680156647
1,1,1,1,1,1,0.72912966860768,0.72912966860768,0.827309244134088,1.08008950221501,0.769234425867457,0.951203119094763
1,1,1,1,1,1,0.823898822013439,0.823898822013439,0.936959848844483,1.01413044565185,0.83419884318736,0.986479263371914
1,0,1,1,0,1,0.685053011332685,0.685053011332685,0.800756051374691,0.706423201949268,0.627242460613324,0.74987912085919
1,1,1,1,1,1,0.769472426087591,0.769472426087591,0.850734103258947,0.920922077337288,0.714215864201659,0.862816270799978
1,1,1,1,1,1,0.633472366269387,0.633472366269387,0.711155917154428,0.851764288386781,0.67906734617855,0.776172091048372
1,1,1,1,1,1,1.02172020687999,1.02172020687999,1.1154191296705,1.29122172272772,0.900849728815977,1.10140254132577
1,1,1,1,0,1,0.837567714772666,0.837567714772666,0.993896600295726,1.17513138123102,0.739742503792997,0.866199851284862
1,1,1,1,1,1,0.815520323766877,0.815520323766877,0.894209585669267,1.08594590958626,0.821871533980124,0.958374613594097
1,1,1,1,1,1,0.75103239691201,0.75103239691201,0.829585423376751,1.12056110571141,0.773515720919351,0.928125467467497
0,1,1,1,1,1,0.755418193701678,0.755418193701678,0.927317418349972,1.37545710637616,0.901441754728511,1.03648352374914
0,0,0,1,1,1,0.93436731391419,0.934367313914189,1.02955644041987,1.34348856196846,0.879562717000513,1.10734770681308
1,1,1,1,0,1,0.936706133947963,0.936706133947963,1.03078980947671,0.918105194160383,0.691722632075033,0.84130125296582
1,1,1,1,1,1,0.773862834515328,0.773862834515328,0.869134225521671,1.19573375979805,0.754616805818934,0.876002271378545
0,0,0,1,1,1,0.968330177571274,0.968330177571275,1.09319185476002,1.69643681336587,0.894668476185531,1.05931872685924
1,1,1,1,0,1,0.657417383898275,0.657417383898275,0.768909746038999,0.731043052855155,0.601752684009735,0.68406353960729
1,1,1,1,1,1,0.789857650282853,0.789857650282853,0.953168511561271,1.26064303382593,0.771859229027852,0.938216634657453
1,0,1,1,1,1,0.745686473870742,0.745686473870742,0.869905909420537,0.938713241578628,0.745208095974807,0.88039882539106
1,1,1,1,1,1,0.80424478781537,0.80424478781537,0.954258385653254,0.97240876603751,0.729170322957501,0.857697718757159
1,1,1,1,1,1,0.908300739636873,0.908300739636873,1.06416451966974,1.39189432680519,0.902000458810133,1.06010832344779
1,1,1,1,1,1,0.730779027238095,0.730779027238095,0.85579884967238,0.973907812735309,0.700553644574618,0.813155475634757
1,1,1,1,0,1,0.585207005591765,0.585207005591765,0.630486679821952,0.760668078052638,0.637305964653767,0.729605417895529
0,0,0,1,1,1,0.584075617859797,0.584075617859797,0.672639300192007,0.964634120146604,0.777174321620207,0.857442494623236
1,1,1,1,1,1,0.993867599269245,0.993867599269245,1.15103529203956,1.38938671466674,0.885816291026682,1.09810567114164
1,1,1,1,0,1,0.719778473625082,0.719778473625083,0.799296930637131,0.949755459221717,0.771023651451977,0.956656011268045
1,1,1,1,0,1,0.709533319084449,0.709533319084449,0.8159423032515,1.03940578245296,0.748138716398814,0.875185739525993
0,0,0,1,1,1,0.895346497994366,0.895346497994366,1.00352076958468,1.38976189686701,0.827711305266289,0.980400302627975
1,1,1,1,1,1,0.620207892995939,0.620207892995939,0.690840395323708,0.824596976160644,0.651554990176606,0.741222860699035
1,1,1,1,1,1,1.00518718595647,1.00518718595647,1.13004999846741,1.32120299505255,0.8627442790308,1.03775623200382
1,1,1,1,1,1,1.12687962941124,1.12687962941124,1.28406469246613,1.88344492951978,0.987406408307741,1.22096366010737
1,1,1,1,1,1,0.840224643109778,0.840224643109777,0.947953821462417,1.10025828473017,0.749407591529077,0.897761397542761
1,1,1,1,1,1,0.841530307070208,0.841530307070208,1.00579027687787,1.44695965354877,0.812195488632821,0.949266113933675
1,1,1,1,1,1,0.999851491544892,0.999851491544892,1.22723748468442,1.62560606399766,1.04534652026341,1.2792701510415
1,1,1,1,1,1,1.14824178015407,1.14824178015407,1.28877468524856,1.63678536092989,1.04428282952864,1.27760696147412
1,1,1,1,0,1,0.730667270344194,0.730667270344194,0.86557523254874,1.20152177968826,0.740206072316575,0.900294513528109
1,1,1,1,1,1,0.907625539304025,0.907625539304025,1.06165922339918,1.24844769935347,0.858833909097536,0.984088677167571
1,1,1,1,1,1,0.851186831211349,0.851186831211348,0.995589791275756,1.14651935329654,0.877114045228852,1.0881481872957
1,1,1,1,1,1,0.758720782174012,0.758720782174012,0.88200046678352,1.00888538201612,0.79173851396128,0.914886442603342
1,1,1,1,0,1,0.990268244221001,0.990268244221001,1.15750064879985,1.83452657149242,0.885221751799912,1.10027557042078
1,1,1,1,1,1,0.873230792396503,0.873230792396503,0.983798344601119,1.22462649020613,0.755451122993976,0.913406958048551
1,1,1,1,1,1,0.783562210224416,0.783562210224416,0.902705760957076,1.16311461516228,0.727216277468036,0.873698598444762
1,1,1,1,0,1,0.857214319361209,0.857214319361209,1.01373984883287,1.39849457394082,0.834942452426678,1.04133617992782
1,1,1,1,1,1,1.84913691901355,1.84913691901355,2.19184334194651,2.41566599115379,1.2256034234536,1.58495239969851
0,0,1,1,0,0,0.708787949947359,0.708787949947358,0.827015828894291,1.07174192152162,0.673663924333871,0.787935265496666
1,1,1,1,1,1,0.787156555058178,0.787156555058178,0.902065963368738,1.18764182246653,1.00359594968389,1.21139784399141
1,1,1,1,1,1,1.00812058790947,1.00812058790947,1.13367494918561,1.34014328224623,0.881452371117123,1.07223881797093
1,1,1,1,0,1,0.913864510420193,0.913864510420193,1.06207171940451,1.49706778531274,0.858335469526307,1.05085950405838
1,1,1,1,0,1,0.783978280949805,0.783978280949805,0.869967397806657,0.897479157059119,0.70473814865344,0.83621047102737
1,1,1,1,1,1,0.812188142872525,0.812188142872525,0.936233592183114,1.16089312386893,0.788324992422254,0.923618223802932
1,1,1,1,1,1,0.912803468951342,0.912803468951342,1.03269814208016,1.26800764050008,0.828323305983585,1.02790361078641
1,0,0,1,1,1,0.766365699664172,0.766365699664172,0.912329141897107,0.982121599245809,0.692222007532902,0.812433073448843
1,1,1,1,1,1,0.949305101719097,0.949305101719097,1.07980160042767,1.25244037586432,0.802659055879696,0.969772103988448
0,1,1,1,0,1,0.648071837212182,0.648071837212181,0.731015699628948,0.971200320118066,0.830825168297536,0.920270401471629
1,1,1,1,1,1,0.796339658174238,0.796339658174238,0.941954320701498,1.17700825513059,0.817330397061784,0.925649851938259
1,1,1,1,0,1,0.970072106938731,0.970072106938731,1.16843019786466,1.35092825087595,0.781982973963487,0.969662540088529
1,1,1,1,1,1,0.775386040360003,0.775386040360003,0.891472083890315,1.13962357981758,0.779962222226096,0.905964421009863
1,1,1,1,1,1,0.759365609656038,0.759365609656038,0.865280498325601,1.32111205506727,0.84365330714953,0.981136271142114
1,1,1,1,0,1,1.44727326335842,1.44727326335842,1.65965000016968,1.64219710566954,0.883759194523594,1.07242268419157
1,1,1,1,1,1,0.661297611031526,0.661297611031526,0.7326170029636,0.8388016456911,0.73453659928833,0.857359958621526
0,1,1,1,0,1,0.69003990405886,0.69003990405886,0.784202535491834,0.946133476495177,0.69022417276711,0.825013197299157
1,1,1,1,1,1,0.654990810807001,0.654990810807001,0.74038209108542,0.926987950963094,0.669354201118867,0.758175647522867
1,1,1,1,1,1,0.742960128817889,0.742960128817889,0.803708586471375,0.973804062615184,0.750120085374999,0.863625590350437
1,1,1,1,1,1,0.950069752315865,0.950069752315865,1.12994150852329,1.45820915873741,0.767276882382224,0.953386464125786
1,1,1,1,0,1,0.888541125539343,0.888541125539343,1.02687070992714,1.36575720253776,0.940886230789716,1.09368355370839
0,1,1,1,0,1,0.854077448658557,0.854077448658557,1.02204347207796,1.03243275742554,0.870554993005714,1.02315070731272
0,0,0,0,0,0,0.617903359404887,0.617903359404887,0.741017221928406,0.803289829875265,0.692128701220311,0.76525664454224
1,1,1,1,0,1,0.799878027126754,0.799878027126753,0.954898442049628,1.0434001301456,0.647930160491287,0.784715190812925
1,0,0,1,1,1,0.981873663166492,0.981873663166492,1.06028124103068,1.3035232458403,0.86036644461676,1.02686304392618
1,1,1,1,1,1,0.68811292075365,0.68811292075365,0.797712997183348,1.12692068484634,0.76854915504084,0.898993009272751
1,1,1,1,1,1,0.757709084085841,0.757709084085841,0.877031081809076,1.03491170564784,0.727294588565773,0.833727420312129
1,1,1,1,1,1,0.589136370208482,0.589136370208482,0.660817035865225,0.918479965937077,0.729876716039374,0.786723036657763
0,1,1,1,0,1,0.783977168026641,0.783977168026641,0.920639176859505,0.930124936915215,0.784340083347802,0.903697229757043
1,1,1,1,1,1,0.715651088468268,0.715651088468268,0.803792979890403,1.09087887704643,0.745860190433879,0.878810305706458
1,1,1,1,0,1,0.978321096186828,0.978321096186828,1.184465053846,1.15373913147791,0.774804544286244,0.928186550863798
1,1,1,1,0,1,0.622177506581928,0.622177506581928,0.712668726813318,0.76424294471872,0.63701052180155,0.725934460168116
1,1,1,1,0,0,1.08913444648606,1.08913444648606,1.25387164696992,1.28600367113428,0.909057397507032,1.09940980840488
1,1,1,1,1,1,0.663211479844194,0.663211479844194,0.827188113197522,1.0897991836827,0.722430937010343,0.843998958016728
1,1,1,1,1,1,0.826326197108516,0.826326197108516,1.00526325147684,1.11885959973709,0.746215114114364,0.889875666187951
1,1,1,1,1,1,0.724502542322576,0.724502542322576,0.865904594699032,0.874022930633062,0.686288467869857,0.795488617193264
1,1,1,1,1,1,1.01878553069183,1.01878553069183,1.14900858906043,1.74339181850103,1.00801062787156,1.21931964802694
1,1,1,1,0,1,0.842900809047477,0.842900809047477,0.977559481452665,1.01655002085065,0.736088113459081,0.874838905929279
1,1,1,1,1,1,0.714842196122945,0.714842196122945,0.820335570471358,1.04022628758739,0.737640063734542,0.858047627431124
1,1,1,1,0,1,0.792709656726585,0.792709656726585,0.924084521885488,1.15149812374155,0.646656455645803,0.795558124103737
1,1,1,1,1,1,0.934971022636309,0.934971022636309,1.10206476306726,1.24387739156285,0.897520356481011,1.08959452284783
1,1,1,1,1,1,0.831679796550657,0.831679796550657,0.981035396280193,1.23125184057224,0.80698820033489,0.949601876997756
1,1,1,1,0,1,0.61621696549346,0.61621696549346,0.690566654489324,0.742203694261979,0.682617248187134,0.768068620897643
1,1,1,1,0,1,0.896359400796952,0.896359400796952,1.03852782441816,1.16329567915851,0.859828858010828,1.0343899977811
0,1,1,1,0,1,0.815909703259301,0.815909703259301,0.961511416565052,1.22137150478271,0.851954424653889,1.02025817889238
1,1,1,1,1,1,0.663334585331116,0.663334585331116,0.744433148167811,0.772419736939217,0.749253591779183,0.867991943296659
1,1,1,1,0,1,1.08146899363488,1.08146899363488,1.23273086345602,1.51863195577498,0.980625431036907,1.17540925694964
1,1,1,1,1,1,0.961584456233419,0.961584456233419,1.12302149055197,1.43641645623012,0.898086466864523,1.09634926035117
1,1,1,1,1,1,0.903922586545981,0.903922586545981,1.05572672671325,1.15646471517638,0.77361268781778,0.920029448807891
1,1,1,1,1,1,0.874188681905539,0.874188681905539,0.981746047663831,1.19268599697883,0.912907896868495,1.07648544688843
1,1,1,1,1,1,0.916198902836441,0.916198902836441,1.08124369825141,0.865013582647709,0.853504323051934,1.02433127550636
1,1,1,1,1,1,0.641222171220458,0.641222171220459,0.718762374638914,1.02919690477155,0.784897015749233,0.911939502937138
1,1,1,1,0,1,0.909905162928924,0.909905162928924,1.06618527279598,1.312002969421,0.8585623322407,1.05523397291283
0,1,1,1,0,1,0.594962294264325,0.594962294264325,0.685842014241842,0.826114513037718,0.640106778545493,0.749354790024588
0,0,0,0,1,1,0.744273497371233,0.744273497371233,0.835741811465707,0.872944238485087,0.736396427363368,0.837629581587216
1,1,1,1,1,1,0.744772333042688,0.744772333042688,0.823975184022536,0.855127999028171,0.7683000132412,0.905455786619234
0,1,1,1,1,1,0.734788327720135,0.734788327720135,0.894660907946912,1.03175337377111,0.78425895363261,0.930495771932002
1,1,1,1,0,1,0.895878450915398,0.895878450915398,1.03400740454843,1.26581397834583,0.7862329339672,0.964295532383506
1,1,1,1,1,1,0.661020201493771,0.661020201493771,0.710297610944249,0.835740853111353,0.745050405755543,0.864747669261225
1,1,1,1,0,1,0.710517749706183,0.710517749706183,0.834238532283808,1.11309461596509,0.80310362919551,0.951175826913572
0,1,1,0,0,1,0.697954065108337,0.697954065108337,0.809793984833292,0.874110937152359,0.681918266013274,0.791025061055693
1,1,1,1,1,1,0.859321571642601,0.859321571642601,1.02340446779475,1.23762093296773,0.730679289319869,0.870749224132421
0,0,0,0,0,0,0.807648629070858,0.807648629070858,0.938354921629513,1.11569969567625,0.823960743072174,1.03608950645849
1,1,1,1,1,1,1.06862990991772,1.06862990991772,1.23781435207376,1.54777332600168,0.84688042401952,1.05946831153263
0,0,0,0,0,0,0.880765576631019,0.880765576631019,1.10015113333914,1.36251686817466,0.839043617046332,1.05943096174089
1,1,1,1,1,1,0.74809990011357,0.74809990011357,0.884156716437692,1.10941800346542,0.754653607662712,0.917330123017202
1,0,0,1,1,1,0.72650829007205,0.72650829007205,0.79666050153054,0.877594129138391,0.724193967192563,0.861359320427203
1,1,1,1,1,1,0.822051609342338,0.822051609342338,0.912753175635391,1.15561111230971,0.91512634569506,1.05437945553281
1,0,0,1,1,1,0.957018303681871,0.957018303681871,1.07390904815697,1.16224491216443,0.820247956706794,0.966372006661646
1,1,1,1,0,1,0.904215365201602,0.904215365201602,1.02778701830234,1.28743910538681,0.806719266518658,0.984846887175956
0,1,1,0,0,1,0.864264965232056,0.864264965232056,0.999973677988285,1.0042266691751,0.866390026290677,1.07696140223121
1,1,1,1,1,1,0.970916560028478,0.970916560028478,1.16356914890742,1.15063565976551,0.914051939781598,1.09439017694328
1,1,1,1,1,1,0.970337554915814,0.970337554915814,1.1132304910492,1.40886088523643,0.964160981560353,1.2217595821447
1,1,1,1,0,1,0.859041664411394,0.859041664411394,1.02086490355786,1.27936719982041,0.801734034739853,0.974108286116282
1,1,1,1,1,1,0.862773150030902,0.862773150030902,1.0055568526721,1.26191963676179,0.852690189157647,0.988152601141404
